#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
ZU|235|23.729237|-157.83051|-4450.0|SIO OBS ID 235|2018-09-12T00:00:00|2018-10-18T23:59:59

#DATACENTER=NCEDC,http://www.ncedc.org
UL|HIESC|19.3733|-155.2161|1012.51|ESCAPE|1999-01-15T00:00:00|3000-01-01T00:00:00
UL|HIHEI|19.42|-154.98|384.53|HEIHEIAHULU|2000-02-15T00:00:00|3000-01-01T00:00:00
UL|HIHOC|19.54|-155.81|0.0|HOKUKANO|2000-08-31T00:00:00|3000-01-01T00:00:00
UL|HIHVO|19.42|-155.29|0.0|HVO|1998-12-29T00:00:00|3000-01-01T00:00:00
UL|HIIKI|19.42|-155.25|1181.53|KILAUEA IKI|1999-06-28T00:00:00|3000-01-01T00:00:00
UL|HIKEL|19.39262|-155.2859|0.0|KELLER|2000-08-13T00:00:00|3000-01-01T00:00:00
UL|HIMKI|19.46|-154.89|0.0|MALAMA KI|2000-03-09T00:00:00|3000-01-01T00:00:00
UL|HIMOK|19.45|-155.52|3378.0|MAUNA LOA|1999-04-21T00:00:00|3000-01-01T00:00:00
UL|HIMON|19.53712|-155.58912|0.0|MAUNA LOA|2000-09-17T00:00:00|3000-01-01T00:00:00
UL|HIPOC|19.39|-155.11|836.86|PU'U'O'O Cone|2000-01-03T00:00:00|3000-01-01T00:00:00
UL|HIPOO|19.4|-155.12|777.88|PU'U'O'O|1999-02-06T00:00:00|3000-01-01T00:00:00
UL|HISDH|19.39|-155.02|0.0|SANDHILL|1999-07-20T00:00:00|3000-01-01T00:00:00
UL|HISTR|19.47163|-155.35663|0.0|STRIP ROAD|2000-08-24T00:00:00|3000-01-01T00:00:00
