#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
ZF|308|54.582039|-156.333954|-4151.0|SIO OBS ID 308|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|309|54.707588|-156.446289|-3023.0|SIO OBS ID 309|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|310|54.8311|-156.562027|-1771.0|SIO OBS ID 310|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|311|54.95792|-156.682465|-1366.0|SIO OBS ID 311|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|312|55.083229|-156.801453|-461.0|SIO OBS ID 312|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|313|55.207802|-156.922043|-116.0|SIO OBS ID 313|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|314|55.333752|-157.042496|-97.0|SIO OBS ID 314|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|315|55.45726|-157.160889|-91.0|SIO OBS ID 315|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|316|55.58102|-157.283676|-94.0|SIO OBS ID 316|2011-07-02T00:00:00|2011-07-06T23:59:59
ZF|317|55.704899|-157.408279|-97.0|SIO OBS ID 317|2011-07-03T00:00:00|2011-07-06T23:59:59
ZF|318|55.828449|-157.532288|-98.0|SIO OBS ID 318|2011-07-03T00:00:00|2011-07-06T23:59:59
ZF|319|55.952629|-157.655685|-75.0|SIO OBS ID 319|2011-07-03T00:00:00|2011-07-06T23:59:59
ZF|320|56.077412|-157.779221|-162.0|SIO OBS ID 320|2011-07-03T00:00:00|2011-07-06T23:59:59
ZF|321|56.200878|-157.906631|-143.0|SIO OBS ID 321|2011-07-03T00:00:00|2011-07-07T23:59:59
ZF|501|52.63435|-159.560745|-4696.0|SIO OBS ID 501|2011-07-07T00:00:00|2011-07-10T23:59:59
ZF|502|52.744888|-159.611481|-4690.0|SIO OBS ID 502|2011-07-08T00:00:00|2011-07-10T23:59:59
ZF|503|52.8549|-159.661743|-4695.0|SIO OBS ID 503|2011-07-08T00:00:00|2011-07-10T23:59:59
ZF|504|52.965752|-159.712006|-4745.0|SIO OBS ID 504|2011-07-08T00:00:00|2011-07-10T23:59:59
